,sentiment,city,country,region,Unnamed: 0
24039,neutral,Riyadh,Saudi Arabia,Gulf,24039
24040,neutral,Riyadh,Saudi Arabia,Gulf,24040
24041,neutral,Riyadh,Saudi Arabia,Gulf,24041
24042,neutral,Riyadh,Saudi Arabia,Gulf,24042
24043,negative,Salt,Jordan,Levant,24043
24044,neutral,Salt,Jordan,Levant,24044
24045,neutral,Salt,Jordan,Levant,24045
24046,neutral,Riyadh,Saudi Arabia,Gulf,24046
24047,neutral,Riyadh,Saudi Arabia,Gulf,24047
24048,neutral,Salt,Jordan,Levant,24048
24049,neutral,Riyadh,Saudi Arabia,Gulf,24049
24050,negative,Jeddha,Saudi Arabia,Gulf,24050
24051,neutral,Salt,Jordan,Levant,24051
24052,neutral,Riyadh,Saudi Arabia,Gulf,24052
24053,neutral,Riyadh,Saudi Arabia,Gulf,24053
24054,negative,Jeddha,Saudi Arabia,Gulf,24054
24055,neutral,Riyadh,Saudi Arabia,Gulf,24055
24056,negative,Jeddha,Saudi Arabia,Gulf,24056
24057,neutral,Salt,Jordan,Levant,24057
24058,neutral,Riyadh,Saudi Arabia,Gulf,24058
24059,neutral,Riyadh,Saudi Arabia,Gulf,24059
24060,neutral,Riyadh,Saudi Arabia,Gulf,24060
24061,neutral,Riyadh,Saudi Arabia,Gulf,24061
24062,neutral,Salt,Jordan,Levant,24062
24063,neutral,Riyadh,Saudi Arabia,Gulf,24063
24064,neutral,Riyadh,Saudi Arabia,Gulf,24064
24065,negative,Riyadh,Saudi Arabia,Gulf,24065
24066,neutral,Salt,Jordan,Levant,24066
24067,neutral,Salt,Jordan,Levant,24067
24068,neutral,Riyadh,Saudi Arabia,Gulf,24068
24069,neutral,Riyadh,Saudi Arabia,Gulf,24069
24070,negative,Salt,Jordan,Levant,24070
24071,neutral,Riyadh,Saudi Arabia,Gulf,24071
24072,neutral,Salt,Jordan,Levant,24072
24073,neutral,Salt,Jordan,Levant,24073
24074,negative,Salt,Jordan,Levant,24074
24075,negative,Salt,Jordan,Levant,24075
24076,negative,Jeddha,Saudi Arabia,Levant,24076
24077,neutral,Salt,Jordan,Levant,24077
24078,negative,Salt,Jordan,Levant,24078
24079,neutral,Salt,Jordan,Levant,24079
24080,neutral,Salt,Jordan,Levant,24080
24081,negative,Riyadh,Saudi Arabia,Gulf,24081
24082,neutral,Salt,Jordan,Levant,24082
24083,neutral,Salt,Jordan,Levant,24083
24084,negative,Riyadh,Saudi Arabia,Gulf,24084
24085,neutral,Salt,Jordan,Levant,24085
24086,neutral,Riyadh,Saudi Arabia,Gulf,24086
24087,neutral,Riyadh,Saudi Arabia,Gulf,24087
24088,neutral,Riyadh,Saudi Arabia,Gulf,24088
24089,neutral,Salt,Jordan,Levant,24089
24090,neutral,Riyadh,Saudi Arabia,Gulf,24090
24091,neutral,Riyadh,Saudi Arabia,Gulf,24091
24092,neutral,Salt,Jordan,Levant,24092
24093,neutral,Rabat,Morocco,Maghreb,24093
24094,neutral,Riyadh,Saudi Arabia,Gulf,24094
24095,neutral,Salt,Jordan,Levant,24095
24096,neutral,Salt,Jordan,Levant,24096
24097,neutral,Riyadh,Saudi Arabia,Gulf,24097
24098,negative,Riyadh,Saudi Arabia,Gulf,24098
24099,neutral,Riyadh,Saudi Arabia,Gulf,24099
24100,negative,Riyadh,Saudi Arabia,Gulf,24100
24101,negative,Riyadh,Saudi Arabia,Gulf,24101
24102,negative,Riyadh,Saudi Arabia,Gulf,24102
24103,negative,Riyadh,Saudi Arabia,Gulf,24103
24104,negative,Riyadh,Saudi Arabia,Gulf,24104
24105,negative,Riyadh,Saudi Arabia,Gulf,24105
24106,negative,Riyadh,Saudi Arabia,Gulf,24106
24107,negative,Riyadh,Saudi Arabia,Gulf,24107
24108,negative,Riyadh,Saudi Arabia,Gulf,24108
24109,negative,Riyadh,Saudi Arabia,Gulf,24109
24110,negative,Riyadh,Saudi Arabia,Gulf,24110
24111,negative,Riyadh,Saudi Arabia,Gulf,24111
24112,neutral,Riyadh,Saudi Arabia,Gulf,24112
24113,neutral,Riyadh,Saudi Arabia,Gulf,24113
24114,negative,Riyadh,Saudi Arabia,Gulf,24114
24115,neutral,Salt,Jordan,Levant,24115
24116,negative,Riyadh,Saudi Arabia,Gulf,24116
24117,negative,Riyadh,Saudi Arabia,Gulf,24117
24118,neutral,Riyadh,Saudi Arabia,Gulf,24118
24119,negative,Riyadh,Saudi Arabia,Gulf,24119
24120,neutral,Salt,Jordan,Levant,24120
24121,neutral,Salt,Jordan,Levant,24121
24122,negative,Riyadh,Saudi Arabia,Gulf,24122
24123,neutral,Salt,Jordan,Levant,24123
24124,negative,Riyadh,Saudi Arabia,Gulf,24124
24125,neutral,Salt,Jordan,Levant,24125
24126,negative,Riyadh,Saudi Arabia,Gulf,24126
24127,negative,Riyadh,Saudi Arabia,Gulf,24127
24128,neutral,Riyadh,Saudi Arabia,Gulf,24128
24129,negative,Riyadh,Saudi Arabia,Gulf,24129
24130,negative,Riyadh,Saudi Arabia,Gulf,24130
24131,neutral,Riyadh,Saudi Arabia,Gulf,24131
24132,neutral,Salt,Jordan,Levant,24132
24133,neutral,Riyadh,Saudi Arabia,Gulf,24133
24134,negative,Riyadh,Saudi Arabia,Gulf,24134
24135,negative,Riyadh,Saudi Arabia,Gulf,24135
24136,negative,Riyadh,Saudi Arabia,Gulf,24136
24137,negative,Jeddha,Saudi Arabia,Gulf,24137
24138,neutral,Riyadh,Saudi Arabia,Gulf,24138
24139,negative,Riyadh,Saudi Arabia,Gulf,24139
24140,neutral,Jeddha,Saudi Arabia,Gulf,24140
24141,neutral,Jeddha,Saudi Arabia,Gulf,24141
24142,neutral,Riyadh,Saudi Arabia,Gulf,24142
24143,neutral,Jeddha,Saudi Arabia,Gulf,24143
24144,neutral,Jeddha,Saudi Arabia,Gulf,24144
24145,neutral,Jeddha,Saudi Arabia,Gulf,24145
24146,neutral,Riyadh,Saudi Arabia,Gulf,24146
24147,neutral,Jeddha,Saudi Arabia,Gulf,24147
24148,neutral,Riyadh,Saudi Arabia,Gulf,24148
24149,neutral,Riyadh,Saudi Arabia,Gulf,24149
24150,neutral,Jeddha,Saudi Arabia,Gulf,24150
24151,neutral,Riyadh,Saudi Arabia,Gulf,24151
24152,neutral,Jeddha,Saudi Arabia,Gulf,24152
24153,negative,Riyadh,Saudi Arabia,Gulf,24153
24154,negative,Riyadh,Saudi Arabia,Gulf,24154
24155,neutral,Aleppo,Syria,Levant,24155
24156,negative,Riyadh,Saudi Arabia,Gulf,24156
24157,neutral,Riyadh,Saudi Arabia,Gulf,24157
24158,neutral,Riyadh,Saudi Arabia,Gulf,24158
24159,negative,Riyadh,Saudi Arabia,Gulf,24159
24160,neutral,Riyadh,Saudi Arabia,Gulf,24160
24161,negative,Riyadh,Saudi Arabia,Gulf,24161
24162,neutral,Riyadh,Saudi Arabia,Gulf,24162
24163,neutral,Salt,Saudi Arabia,Gulf,24163
24164,neutral,Jeddha,Saudi Arabia,Levant,24164
24165,negative,Riyadh,Saudi Arabia,Gulf,24165
24166,negative,Riyadh,Saudi Arabia,Gulf,24166
24167,negative,Riyadh,Saudi Arabia,Gulf,24167
24168,neutral,Salt,Jordan,Levant,24168
24169,negative,Riyadh,Saudi Arabia,Gulf,24169
24170,neutral,Salt,Jordan,Levant,24170
24171,negative,Riyadh,Saudi Arabia,Gulf,24171
24172,negative,Riyadh,Saudi Arabia,Gulf,24172
24173,neutral,Riyadh,Saudi Arabia,Gulf,24173
24174,negative,Riyadh,Saudi Arabia,Gulf,24174
24175,neutral,Riyadh,Saudi Arabia,Gulf,24175
24176,neutral,Salt,Jordan,Levant,24176
24177,negative,Riyadh,Saudi Arabia,Gulf,24177
24178,neutral,Riyadh,Saudi Arabia,Gulf,24178
24179,negative,Riyadh,Saudi Arabia,Gulf,24179
24180,negative,Riyadh,Saudi Arabia,Gulf,24180
24181,neutral,Riyadh,Saudi Arabia,Gulf,24181
24182,neutral,Salt,Jordan,Levant,24182
24183,negative,Riyadh,Saudi Arabia,Gulf,24183
24184,negative,Riyadh,Saudi Arabia,Gulf,24184
24185,negative,Riyadh,Saudi Arabia,Gulf,24185
24186,positive,Riyadh,Saudi Arabia,Gulf,24186
24187,neutral,Riyadh,Saudi Arabia,Gulf,24187
24188,negative,Riyadh,Saudi Arabia,Gulf,24188
24189,negative,Riyadh,Saudi Arabia,Gulf,24189
24190,positive,Salt,Jordan,Levant,24190
24191,negative,Riyadh,Saudi Arabia,Gulf,24191
24192,negative,Rabat,Morocco,Maghreb,24192
24193,neutral,Riyadh,Saudi Arabia,Gulf,24193
24194,negative,Riyadh,Saudi Arabia,Gulf,24194
24195,negative,Riyadh,Saudi Arabia,Gulf,24195
24196,neutral,Riyadh,Saudi Arabia,Gulf,24196
24197,negative,Riyadh,Saudi Arabia,Gulf,24197
24198,negative,Khartoum,Sudan,Nile Basin,24198
24199,neutral,Salt,Jordan,Levant,24199
24200,negative,Riyadh,Saudi Arabia,Gulf,24200
24201,neutral,Riyadh,Saudi Arabia,Gulf,24201
24202,negative,Riyadh,Saudi Arabia,Gulf,24202
24203,positive,Riyadh,Saudi Arabia,Gulf,24203
24204,negative,Riyadh,Saudi Arabia,Gulf,24204
24205,negative,Riyadh,Saudi Arabia,Gulf,24205
24206,neutral,Salt,Jordan,Levant,24206
24207,negative,Riyadh,Saudi Arabia,Gulf,24207
24208,neutral,Riyadh,Saudi Arabia,Gulf,24208
24209,neutral,Riyadh,Saudi Arabia,Gulf,24209
24210,neutral,Riyadh,Saudi Arabia,Gulf,24210
24211,neutral,Salt,Jordan,Levant,24211
24212,neutral,Salt,Jordan,Levant,24212
24213,neutral,Riyadh,Saudi Arabia,Gulf,24213
24214,neutral,Salt,Jordan,Levant,24214
24215,neutral,Salt,Jordan,Levant,24215
24216,negative,Jeddha,Saudi Arabia,Gulf,24216
24217,neutral,Salt,Saudi Arabia,Gulf,24217
24218,neutral,Riyadh,Saudi Arabia,Gulf,24218
24219,negative,Riyadh,Saudi Arabia,Gulf,24219
24220,negative,Riyadh,Saudi Arabia,Gulf,24220
24221,negative,Riyadh,Saudi Arabia,Gulf,24221
24222,negative,Riyadh,Saudi Arabia,Gulf,24222
24223,negative,Rabat,Morocco,Maghreb,24223
24224,negative,Riyadh,Saudi Arabia,Gulf,24224
24225,neutral,Riyadh,Saudi Arabia,Gulf,24225
24226,negative,Riyadh,Saudi Arabia,Gulf,24226
24227,negative,Riyadh,Saudi Arabia,Gulf,24227
24228,negative,Riyadh,Saudi Arabia,Gulf,24228
24229,neutral,Salt,Jordan,Levant,24229
24230,negative,Riyadh,Saudi Arabia,Gulf,24230
24231,neutral,Riyadh,Saudi Arabia,Gulf,24231
24232,negative,Riyadh,Saudi Arabia,Gulf,24232
24233,positive,Riyadh,Saudi Arabia,Gulf,24233
24234,negative,Jeddha,Saudi Arabia,Gulf,24234
24235,negative,Riyadh,Saudi Arabia,Gulf,24235
24236,negative,Riyadh,Saudi Arabia,Gulf,24236
24237,neutral,Salt,Jordan,Levant,24237
24238,negative,Riyadh,Saudi Arabia,Gulf,24238
24239,negative,Riyadh,Saudi Arabia,Gulf,24239
24240,negative,Salt,Jordan,Levant,24240
24241,negative,Riyadh,Saudi Arabia,Gulf,24241
24242,neutral,Riyadh,Saudi Arabia,Gulf,24242
24243,neutral,Riyadh,Saudi Arabia,Gulf,24243
24244,neutral,Salt,Jordan,Levant,24244
24245,neutral,Riyadh,Saudi Arabia,Gulf,24245
24246,neutral,Riyadh,Saudi Arabia,Gulf,24246
24247,neutral,Riyadh,Saudi Arabia,Gulf,24247
24248,neutral,Riyadh,Saudi Arabia,Gulf,24248
24249,neutral,Riyadh,Saudi Arabia,Gulf,24249
24250,neutral,Riyadh,Saudi Arabia,Gulf,24250
24251,neutral,Riyadh,Saudi Arabia,Gulf,24251
24252,neutral,Riyadh,Saudi Arabia,Gulf,24252
24253,neutral,Riyadh,Saudi Arabia,Gulf,24253
24254,neutral,Riyadh,Saudi Arabia,Gulf,24254
24255,neutral,Riyadh,Saudi Arabia,Gulf,24255
24256,neutral,Riyadh,Saudi Arabia,Gulf,24256
24257,neutral,Riyadh,Saudi Arabia,Gulf,24257
24258,neutral,Riyadh,Saudi Arabia,Gulf,24258
24259,neutral,Riyadh,Saudi Arabia,Gulf,24259
24260,negative,Jeddha,Saudi Arabia,Gulf,24260
24261,negative,Jeddha,Saudi Arabia,Gulf,24261
24262,negative,Jeddha,Saudi Arabia,Gulf,24262
24263,negative,Jeddha,Saudi Arabia,Gulf,24263
24264,negative,Jeddha,Saudi Arabia,Gulf,24264
24265,neutral,Salt,Jordan,Levant,24265
24266,negative,Jeddha,Saudi Arabia,Gulf,24266
24267,negative,Jeddha,Saudi Arabia,Gulf,24267
24268,neutral,Riyadh,Saudi Arabia,Gulf,24268
24269,neutral,Riyadh,Saudi Arabia,Gulf,24269
24270,negative,Riyadh,Saudi Arabia,Gulf,24270
24271,neutral,Salt,Jordan,Levant,24271
24272,negative,Riyadh,Saudi Arabia,Gulf,24272
24273,negative,Riyadh,Saudi Arabia,Gulf,24273
24274,negative,Riyadh,Saudi Arabia,Gulf,24274
24275,neutral,Salt,Jordan,Levant,24275
24276,negative,Riyadh,Saudi Arabia,Gulf,24276
24277,neutral,Riyadh,Saudi Arabia,Gulf,24277
24278,negative,Riyadh,Saudi Arabia,Gulf,24278
24279,negative,Riyadh,Saudi Arabia,Gulf,24279
24280,negative,Riyadh,Saudi Arabia,Gulf,24280
24281,negative,Riyadh,Saudi Arabia,Gulf,24281
24282,positive,Riyadh,Saudi Arabia,Gulf,24282
24283,negative,Riyadh,Saudi Arabia,Gulf,24283
24284,neutral,Riyadh,Saudi Arabia,Gulf,24284
24285,negative,Riyadh,Saudi Arabia,Gulf,24285
24286,neutral,Riyadh,Saudi Arabia,Gulf,24286
24287,negative,Riyadh,Saudi Arabia,Gulf,24287
24288,negative,Riyadh,Saudi Arabia,Gulf,24288
24289,positive,Riyadh,Saudi Arabia,Gulf,24289
24290,neutral,Salt,Jordan,Levant,24290
24291,negative,Riyadh,Saudi Arabia,Gulf,24291
24292,negative,Riyadh,Saudi Arabia,Gulf,24292
24293,negative,Riyadh,Saudi Arabia,Gulf,24293
24294,neutral,Riyadh,Saudi Arabia,Gulf,24294
24295,negative,Riyadh,Saudi Arabia,Gulf,24295
24296,negative,Riyadh,Saudi Arabia,Gulf,24296
24297,negative,Riyadh,Saudi Arabia,Gulf,24297
24298,neutral,Riyadh,Saudi Arabia,Gulf,24298
24299,neutral,Salt,Jordan,Levant,24299
24300,positive,Riyadh,Saudi Arabia,Gulf,24300
24301,negative,Riyadh,Saudi Arabia,Gulf,24301
24302,positive,Salt,Jordan,Levant,24302
24303,neutral,Riyadh,Saudi Arabia,Gulf,24303
24304,neutral,Salt,Jordan,Levant,24304
24305,neutral,Salt,Jordan,Levant,24305
24306,neutral,Riyadh,Saudi Arabia,Gulf,24306
24307,negative,Salt,Jordan,Levant,24307
24308,neutral,Riyadh,Saudi Arabia,Gulf,24308
24309,neutral,Riyadh,Saudi Arabia,Gulf,24309
24310,neutral,Riyadh,Saudi Arabia,Gulf,24310
24311,neutral,Riyadh,Saudi Arabia,Gulf,24311
24312,negative,Jeddha,Saudi Arabia,Gulf,24312
24313,neutral,Riyadh,Saudi Arabia,Gulf,24313
24314,neutral,Riyadh,Saudi Arabia,Gulf,24314
24315,neutral,Salt,Jordan,Levant,24315
24316,neutral,Salt,Jordan,Levant,24316
24317,neutral,Riyadh,Saudi Arabia,Gulf,24317
24318,negative,Jeddha,Saudi Arabia,Gulf,24318
24319,neutral,Riyadh,Saudi Arabia,Gulf,24319
24320,negative,Jeddha,Saudi Arabia,Gulf,24320
24321,negative,Jeddha,Saudi Arabia,Gulf,24321
24322,neutral,Riyadh,Saudi Arabia,Gulf,24322
24323,negative,Riyadh,Saudi Arabia,Gulf,24323
24324,neutral,Riyadh,Saudi Arabia,Gulf,24324
24325,negative,Salt,Jordan,Levant,24325
24326,negative,Salt,Jordan,Levant,24326
24327,negative,Riyadh,Saudi Arabia,Gulf,24327
24328,negative,Jeddha,Saudi Arabia,Gulf,24328
24329,negative,Jeddha,Saudi Arabia,Gulf,24329
24330,negative,Jeddha,Saudi Arabia,Gulf,24330
24331,negative,Jeddha,Saudi Arabia,Gulf,24331
24332,neutral,Riyadh,Saudi Arabia,Gulf,24332
24333,negative,Riyadh,Saudi Arabia,Gulf,24333
24334,neutral,Riyadh,Saudi Arabia,Gulf,24334
24335,neutral,Salt,Jordan,Levant,24335
24336,negative,Riyadh,Saudi Arabia,Gulf,24336
24337,neutral,Riyadh,Saudi Arabia,Gulf,24337
24338,neutral,Riyadh,Saudi Arabia,Gulf,24338
24339,neutral,Riyadh,Saudi Arabia,Gulf,24339
24340,negative,Riyadh,Saudi Arabia,Gulf,24340
24341,negative,Jeddha,Saudi Arabia,Gulf,24341
24342,neutral,Riyadh,Saudi Arabia,Gulf,24342
24343,negative,Riyadh,Saudi Arabia,Gulf,24343
24344,negative,Jeddha,Saudi Arabia,Gulf,24344
24345,neutral,Riyadh,Saudi Arabia,Gulf,24345
24346,negative,Jeddha,Saudi Arabia,Gulf,24346
24347,negative,Jeddha,Saudi Arabia,Gulf,24347
24348,negative,Riyadh,Saudi Arabia,Gulf,24348
24349,negative,Riyadh,Saudi Arabia,Gulf,24349
24350,negative,Jeddha,Saudi Arabia,Gulf,24350
24351,negative,Jeddha,Saudi Arabia,Gulf,24351
24352,negative,Riyadh,Saudi Arabia,Gulf,24352
24353,neutral,Salt,Jordan,Levant,24353
24354,negative,Jeddha,Saudi Arabia,Gulf,24354
24355,negative,Jeddha,Saudi Arabia,Gulf,24355
24356,negative,Jeddha,Saudi Arabia,Gulf,24356
24357,neutral,Riyadh,Saudi Arabia,Gulf,24357
24358,negative,Jeddha,Saudi Arabia,Gulf,24358
24359,neutral,Riyadh,Saudi Arabia,Gulf,24359
24360,negative,Jeddha,Saudi Arabia,Gulf,24360
24361,negative,Riyadh,Saudi Arabia,Gulf,24361
24362,negative,Riyadh,Saudi Arabia,Gulf,24362
24363,neutral,Riyadh,Saudi Arabia,Gulf,24363
24364,negative,Jeddha,Saudi Arabia,Gulf,24364
24365,negative,Khartoum,Sudan,Nile Basin,24365
24366,negative,Jeddha,Saudi Arabia,Gulf,24366
24367,neutral,Riyadh,Saudi Arabia,Gulf,24367
24368,negative,Riyadh,Saudi Arabia,Gulf,24368
24369,negative,Jeddha,Saudi Arabia,Gulf,24369
24370,neutral,Riyadh,Saudi Arabia,Gulf,24370
24371,neutral,Riyadh,Saudi Arabia,Gulf,24371
24372,neutral,Salt,Jordan,Levant,24372
24373,neutral,Riyadh,Saudi Arabia,Gulf,24373
24374,neutral,Riyadh,Saudi Arabia,Gulf,24374
24375,neutral,Riyadh,Saudi Arabia,Gulf,24375
24376,neutral,Riyadh,Saudi Arabia,Gulf,24376
24377,negative,Riyadh,Saudi Arabia,Gulf,24377
24378,neutral,Riyadh,Saudi Arabia,Gulf,24378
24379,negative,Riyadh,Saudi Arabia,Gulf,24379
24380,neutral,Riyadh,Saudi Arabia,Gulf,24380
24381,negative,Riyadh,Saudi Arabia,Gulf,24381
24382,neutral,Riyadh,Saudi Arabia,Gulf,24382
24383,negative,Salt,Jordan,Levant,24383
24384,neutral,Riyadh,Saudi Arabia,Gulf,24384
24385,neutral,Riyadh,Saudi Arabia,Gulf,24385
24386,neutral,Riyadh,Saudi Arabia,Gulf,24386
24387,neutral,Riyadh,Saudi Arabia,Gulf,24387
24388,neutral,Riyadh,Saudi Arabia,Gulf,24388
24389,negative,Jeddha,Saudi Arabia,Gulf,24389
24390,neutral,Riyadh,Saudi Arabia,Gulf,24390
24391,negative,Riyadh,Saudi Arabia,Gulf,24391
24392,negative,Riyadh,Saudi Arabia,Gulf,24392
24393,negative,Riyadh,Saudi Arabia,Gulf,24393
24394,neutral,Riyadh,Saudi Arabia,Gulf,24394
24395,negative,Jeddha,Saudi Arabia,Gulf,24395
24396,negative,Jeddha,Saudi Arabia,Gulf,24396
24397,neutral,Riyadh,Saudi Arabia,Gulf,24397
24398,negative,Riyadh,Saudi Arabia,Gulf,24398
24399,negative,Riyadh,Saudi Arabia,Gulf,24399
24400,neutral,Riyadh,Saudi Arabia,Gulf,24400
24401,negative,Riyadh,Saudi Arabia,Gulf,24401
24402,negative,Riyadh,Saudi Arabia,Gulf,24402
24403,neutral,Riyadh,Saudi Arabia,Gulf,24403
24404,negative,Riyadh,Saudi Arabia,Gulf,24404
24405,neutral,Riyadh,Saudi Arabia,Gulf,24405
24406,negative,Riyadh,Saudi Arabia,Gulf,24406
24407,negative,Riyadh,Saudi Arabia,Gulf,24407
24408,neutral,Riyadh,Saudi Arabia,Gulf,24408
24409,neutral,Riyadh,Saudi Arabia,Gulf,24409
24410,negative,Riyadh,Saudi Arabia,Gulf,24410
24411,neutral,Riyadh,Saudi Arabia,Gulf,24411
24412,negative,Riyadh,Saudi Arabia,Gulf,24412
24413,negative,Riyadh,Saudi Arabia,Gulf,24413
24414,negative,Riyadh,Saudi Arabia,Gulf,24414
24415,negative,Riyadh,Saudi Arabia,Gulf,24415
24416,neutral,Riyadh,Saudi Arabia,Gulf,24416
24417,neutral,Salt,Jordan,Levant,24417
24418,negative,Riyadh,Saudi Arabia,Gulf,24418
24419,negative,Riyadh,Saudi Arabia,Gulf,24419
24420,neutral,Riyadh,Saudi Arabia,Gulf,24420
24421,neutral,Riyadh,Saudi Arabia,Gulf,24421
24422,neutral,Riyadh,Saudi Arabia,Gulf,24422
24423,neutral,Riyadh,Saudi Arabia,Gulf,24423
24424,negative,Riyadh,Saudi Arabia,Gulf,24424
24425,neutral,Riyadh,Saudi Arabia,Gulf,24425
24426,neutral,Riyadh,Saudi Arabia,Gulf,24426
24427,negative,Salt,Jordan,Levant,24427
24428,neutral,Riyadh,Saudi Arabia,Gulf,24428
24429,negative,Rabat,Morocco,Maghreb,24429
24430,negative,Riyadh,Saudi Arabia,Gulf,24430
24431,neutral,Riyadh,Saudi Arabia,Gulf,24431
24432,neutral,Riyadh,Saudi Arabia,Gulf,24432
24433,neutral,Salt,Jordan,Levant,24433
24434,neutral,Salt,Jordan,Levant,24434
24435,neutral,Salt,Jordan,Levant,24435
24436,neutral,Riyadh,Saudi Arabia,Gulf,24436
24437,negative,Salt,Jordan,Levant,24437
24438,negative,Riyadh,Saudi Arabia,Gulf,24438
24439,neutral,Salt,Jordan,Levant,24439
24440,negative,Jeddha,Saudi Arabia,Gulf,24440
24441,negative,Riyadh,Saudi Arabia,Gulf,24441
24442,negative,Jeddha,Saudi Arabia,Gulf,24442
24443,negative,Riyadh,Saudi Arabia,Gulf,24443
24444,negative,Riyadh,Saudi Arabia,Gulf,24444
24445,negative,Riyadh,Saudi Arabia,Gulf,24445
24446,negative,Jeddha,Saudi Arabia,Gulf,24446
24447,negative,Riyadh,Saudi Arabia,Gulf,24447
24448,negative,Riyadh,Saudi Arabia,Gulf,24448
24449,negative,Riyadh,Saudi Arabia,Gulf,24449
24450,neutral,Riyadh,Saudi Arabia,Gulf,24450
24451,neutral,Salt,Jordan,Levant,24451
24452,negative,Riyadh,Saudi Arabia,Gulf,24452
24453,negative,Riyadh,Saudi Arabia,Gulf,24453
24454,neutral,Salt,Jordan,Levant,24454
24455,negative,Jeddha,Saudi Arabia,Gulf,24455
24456,neutral,Riyadh,Saudi Arabia,Gulf,24456
24457,negative,Riyadh,Saudi Arabia,Gulf,24457
24458,negative,Riyadh,Saudi Arabia,Gulf,24458
24459,negative,Riyadh,Saudi Arabia,Gulf,24459
24460,neutral,Riyadh,Saudi Arabia,Gulf,24460
24461,negative,Riyadh,Saudi Arabia,Gulf,24461
24462,negative,Jeddha,Saudi Arabia,Gulf,24462
24463,neutral,Riyadh,Saudi Arabia,Gulf,24463
24464,negative,Salt,Jordan,Levant,24464
24465,neutral,Riyadh,Saudi Arabia,Gulf,24465
24466,negative,Jeddha,Saudi Arabia,Gulf,24466
24467,negative,Jeddha,Saudi Arabia,Gulf,24467
24468,negative,Jeddha,Saudi Arabia,Gulf,24468
24469,negative,Jeddha,Saudi Arabia,Gulf,24469
24470,negative,Aleppo,Syria,Levant,24470
24471,negative,Riyadh,Saudi Arabia,Gulf,24471
24472,negative,Riyadh,Saudi Arabia,Gulf,24472
24473,negative,Riyadh,Saudi Arabia,Gulf,24473
24474,negative,Riyadh,Saudi Arabia,Gulf,24474
24475,neutral,Riyadh,Saudi Arabia,Gulf,24475
24476,neutral,Salt,Jordan,Levant,24476
24477,negative,Riyadh,Saudi Arabia,Gulf,24477
24478,neutral,Riyadh,Saudi Arabia,Gulf,24478
24479,negative,Salt,Jordan,Levant,24479
24480,negative,Riyadh,Saudi Arabia,Gulf,24480
24481,neutral,Salt,Jordan,Levant,24481
24482,neutral,Salt,Jordan,Levant,24482
24483,neutral,Salt,Jordan,Levant,24483
24484,negative,Riyadh,Saudi Arabia,Gulf,24484
24485,neutral,Riyadh,Saudi Arabia,Gulf,24485
24486,negative,Jeddha,Saudi Arabia,Gulf,24486
24487,neutral,Salt,Jordan,Levant,24487
24488,neutral,Salt,Jordan,Levant,24488
24489,neutral,Salt,Saudi Arabia,Gulf,24489
24490,neutral,Jeddha,Saudi Arabia,Gulf,24490
24491,neutral,Salt,Jordan,Levant,24491
24492,negative,Rabat,Morocco,Maghreb,24492
24493,neutral,Salt,Jordan,Levant,24493
24494,negative,Riyadh,Saudi Arabia,Gulf,24494
24495,negative,Salt,Jordan,Levant,24495
24496,neutral,Riyadh,Saudi Arabia,Gulf,24496
24497,neutral,Salt,Jordan,Levant,24497
24498,neutral,Riyadh,Saudi Arabia,Gulf,24498
24499,neutral,Salt,Jordan,Levant,24499
24500,neutral,Salt,Jordan,Levant,24500
24501,negative,Riyadh,Saudi Arabia,Gulf,24501
24502,negative,Riyadh,Saudi Arabia,Gulf,24502
24503,neutral,Salt,Jordan,Levant,24503
24504,neutral,Riyadh,Saudi Arabia,Gulf,24504
24505,neutral,Salt,Jordan,Levant,24505
24506,neutral,Riyadh,Saudi Arabia,Gulf,24506
24507,neutral,Salt,Jordan,Levant,24507
24508,negative,Riyadh,Saudi Arabia,Gulf,24508
24509,negative,Riyadh,Saudi Arabia,Gulf,24509
24510,negative,Riyadh,Saudi Arabia,Gulf,24510
24511,neutral,Salt,Jordan,Levant,24511
24512,neutral,Jeddha,Saudi Arabia,Gulf,24512
24513,negative,Riyadh,Saudi Arabia,Gulf,24513
24514,neutral,Riyadh,Saudi Arabia,Gulf,24514
24515,negative,Riyadh,Saudi Arabia,Gulf,24515
24516,negative,Riyadh,Saudi Arabia,Gulf,24516
24517,negative,Riyadh,Saudi Arabia,Gulf,24517
24518,neutral,Jeddha,Saudi Arabia,Gulf,24518
24519,negative,Riyadh,Saudi Arabia,Gulf,24519
24520,neutral,Salt,Jordan,Levant,24520
24521,neutral,Riyadh,Saudi Arabia,Gulf,24521
24522,negative,Salt,Jordan,Levant,24522
24523,positive,Riyadh,Saudi Arabia,Gulf,24523
24524,neutral,Riyadh,Saudi Arabia,Gulf,24524
24525,neutral,Salt,Jordan,Levant,24525
24526,neutral,Salt,Jordan,Levant,24526
24527,neutral,Salt,Jordan,Levant,24527
24528,neutral,Salt,Jordan,Levant,24528
24529,neutral,Riyadh,Saudi Arabia,Gulf,24529
24530,neutral,Salt,Jordan,Levant,24530
24531,neutral,Salt,Jordan,Levant,24531
24532,neutral,Riyadh,Saudi Arabia,Gulf,24532
24533,neutral,Salt,Jordan,Levant,24533
24534,neutral,Salt,Jordan,Levant,24534
24535,negative,Riyadh,Saudi Arabia,Gulf,24535
24536,neutral,Riyadh,Saudi Arabia,Gulf,24536
24537,negative,Salt,Jordan,Levant,24537
