,sentiment,city,country,region,Unnamed: 0
12708,neutral,Riyadh,Saudi Arabia,Gulf,12708.0
12709,positive,Riyadh,Saudi Arabia,Gulf,12709.0
12710,neutral,Riyadh,Saudi Arabia,Gulf,12710.0
12711,neutral,Riyadh,Saudi Arabia,Gulf,12711.0
12712,neutral,Riyadh,Saudi Arabia,Gulf,12712.0
12713,negative,Riyadh,Saudi Arabia,Gulf,12713.0
12714,neutral,Salt,Jordan,Levant,12714.0
12715,neutral,Jeddha,Saudi Arabia,Gulf,12715.0
12716,negative,Riyadh,Saudi Arabia,Gulf,12716.0
12717,negative,Riyadh,Saudi Arabia,Gulf,12717.0
12718,negative,Riyadh,Saudi Arabia,Gulf,12718.0
12719,negative,Riyadh,Saudi Arabia,Gulf,12719.0
12720,neutral,Salt,Jordan,Levant,12720.0
12721,neutral,Riyadh,Saudi Arabia,Gulf,12721.0
12722,neutral,Riyadh,Saudi Arabia,Gulf,12722.0
12723,negative,Riyadh,Saudi Arabia,Gulf,12723.0
12724,neutral,Salt,Saudi Arabia,Gulf,12724.0
12725,negative,Riyadh,Saudi Arabia,Gulf,12725.0
12726,neutral,Jeddha,Saudi Arabia,Gulf,12726.0
12727,neutral,Riyadh,Saudi Arabia,Gulf,12727.0
12728,positive,Aleppo,Syria,Levant,12728.0
12729,neutral,Salt,Jordan,Levant,12729.0
12730,neutral,Salt,Jordan,Levant,12730.0
12731,neutral,Riyadh,Saudi Arabia,Gulf,12731.0
12732,neutral,Salt,Jordan,Levant,12732.0
12733,negative,Salt,Jordan,Levant,12733.0
12734,neutral,Salt,Jordan,Levant,12734.0
12735,neutral,Salt,Jordan,Levant,12735.0
12736,neutral,Salt,Jordan,Levant,12736.0
12737,neutral,Jeddha,Saudi Arabia,Gulf,12737.0
12738,neutral,Riyadh,Saudi Arabia,Gulf,12738.0
12739,negative,Riyadh,Saudi Arabia,Gulf,12739.0
12740,negative,Salt,Jordan,Levant,12740.0
12741,positive,Riyadh,Saudi Arabia,Gulf,12741.0
12742,negative,Riyadh,Saudi Arabia,Gulf,12742.0
12743,positive,Riyadh,Saudi Arabia,Gulf,12743.0
12744,positive,Riyadh,Saudi Arabia,Gulf,12744.0
12745,positive,Riyadh,Saudi Arabia,Gulf,12745.0
12746,neutral,Salt,Jordan,Levant,12746.0
12747,neutral,Salt,Jordan,Levant,12747.0
12748,negative,Jeddha,Saudi Arabia,Levant,12748.0
12749,neutral,Riyadh,Saudi Arabia,Gulf,12749.0
12750,negative,Riyadh,Saudi Arabia,Gulf,12750.0
12751,negative,Riyadh,Saudi Arabia,Gulf,12751.0
12752,negative,Riyadh,Saudi Arabia,Gulf,12752.0
12753,neutral,Riyadh,Saudi Arabia,Gulf,12753.0
12754,neutral,Amman,Syria,Levant,12754.0
12755,positive,Riyadh,Saudi Arabia,Gulf,12755.0
12756,neutral,Riyadh,Saudi Arabia,Gulf,12756.0
12757,neutral,Riyadh,Saudi Arabia,Gulf,12757.0
12758,neutral,Riyadh,Saudi Arabia,Gulf,12758.0
12759,positive,Salt,Jordan,Levant,12759.0
12760,positive,Riyadh,Saudi Arabia,Gulf,12760.0
12761,neutral,Riyadh,Saudi Arabia,Gulf,12761.0
12762,negative,Riyadh,Saudi Arabia,Gulf,12762.0
12763,negative,Riyadh,Saudi Arabia,Gulf,12763.0
12764,negative,Riyadh,Saudi Arabia,Gulf,12764.0
12765,neutral,Salt,Jordan,Levant,12765.0
12766,neutral,Riyadh,Saudi Arabia,Gulf,12766.0
12767,neutral,Riyadh,Saudi Arabia,Gulf,12767.0
12768,neutral,Riyadh,Saudi Arabia,Gulf,12768.0
12769,neutral,Aleppo,Syria,Levant,12769.0
12770,neutral,Salt,Jordan,Levant,12770.0
12771,neutral,Salt,Jordan,Levant,12771.0
12772,neutral,Riyadh,Saudi Arabia,Gulf,12772.0
12773,neutral,Riyadh,Saudi Arabia,Gulf,12773.0
12774,neutral,Jeddha,Saudi Arabia,Levant,12774.0
12775,negative,Riyadh,Saudi Arabia,Gulf,12775.0
12776,neutral,Salt,Jordan,Levant,12776.0
12777,neutral,Riyadh,Saudi Arabia,Gulf,12777.0
12778,neutral,Salt,Jordan,Levant,12778.0
12779,negative,Riyadh,Saudi Arabia,Gulf,12779.0
12780,neutral,Jeddha,Saudi Arabia,Gulf,12780.0
12781,neutral,Aleppo,Syria,Levant,12781.0
12782,negative,Riyadh,Saudi Arabia,Gulf,12782.0
12783,neutral,Riyadh,Saudi Arabia,Gulf,12783.0
12784,positive,Aleppo,Syria,Levant,12784.0
12785,positive,Riyadh,Saudi Arabia,Gulf,12785.0
12786,neutral,Riyadh,Saudi Arabia,Gulf,12786.0
12787,neutral,Riyadh,Saudi Arabia,Gulf,12787.0
12788,positive,Riyadh,Saudi Arabia,Gulf,12788.0
12789,positive,Jeddha,Saudi Arabia,Gulf,12789.0
12790,negative,Salt,Jordan,Levant,12790.0
12791,negative,Riyadh,Saudi Arabia,Gulf,12791.0
12792,negative,Riyadh,Saudi Arabia,Gulf,12792.0
12793,neutral,Riyadh,Saudi Arabia,Gulf,12793.0
12794,neutral,Riyadh,Saudi Arabia,Gulf,12794.0
12795,positive,Jeddha,Saudi Arabia,Gulf,12795.0
12796,neutral,Amman,Syria,Levant,12796.0
12797,positive,Rabat,Morocco,Maghreb,12797.0
12798,positive,Riyadh,Saudi Arabia,Gulf,12798.0
12799,neutral,Salt,Jordan,Levant,12799.0
12800,neutral,Salt,Jordan,Levant,12800.0
12801,neutral,Riyadh,Saudi Arabia,Gulf,12801.0
12802,neutral,Riyadh,Saudi Arabia,Gulf,12802.0
12803,neutral,Salt,Jordan,Levant,12803.0
12804,neutral,Riyadh,Saudi Arabia,Gulf,12804.0
12805,neutral,Salt,Jordan,Levant,12805.0
12806,neutral,Riyadh,Saudi Arabia,Gulf,12806.0
12807,negative,Jeddha,Saudi Arabia,Gulf,12807.0
12808,negative,Jeddha,Saudi Arabia,Gulf,12808.0
12809,neutral,Riyadh,Saudi Arabia,Gulf,12809.0
12810,negative,Riyadh,Saudi Arabia,Gulf,12810.0
12811,neutral,Riyadh,Saudi Arabia,Gulf,12811.0
12812,negative,Riyadh,Saudi Arabia,Gulf,12812.0
12813,neutral,Jeddha,Saudi Arabia,Gulf,12813.0
12814,neutral,Riyadh,Saudi Arabia,Gulf,12814.0
12815,negative,Riyadh,Saudi Arabia,Gulf,12815.0
12816,neutral,Riyadh,Saudi Arabia,Gulf,12816.0
12817,negative,Riyadh,Saudi Arabia,Gulf,12817.0
12818,negative,Jeddha,Saudi Arabia,Gulf,12818.0
12819,negative,Riyadh,Saudi Arabia,Gulf,12819.0
12820,neutral,Riyadh,Saudi Arabia,Gulf,12820.0
12821,negative,Salt,Jordan,Levant,12821.0
12822,neutral,Salt,Jordan,Levant,12822.0
12823,negative,Riyadh,Saudi Arabia,Gulf,12823.0
12824,neutral,Jeddha,Saudi Arabia,Gulf,12824.0
12825,neutral,Riyadh,Saudi Arabia,Gulf,12825.0
12826,neutral,Riyadh,Saudi Arabia,Gulf,12826.0
12827,neutral,Riyadh,Saudi Arabia,Gulf,12827.0
12828,negative,Riyadh,Saudi Arabia,Gulf,12828.0
12829,neutral,Riyadh,Saudi Arabia,Gulf,12829.0
12830,neutral,Riyadh,Saudi Arabia,Gulf,12830.0
12831,neutral,Riyadh,Saudi Arabia,Gulf,12831.0
12832,neutral,Salt,Jordan,Levant,12832.0
12833,negative,Riyadh,Saudi Arabia,Gulf,12833.0
12834,neutral,Riyadh,Saudi Arabia,Gulf,12834.0
12835,neutral,Riyadh,Saudi Arabia,Gulf,12835.0
12836,negative,Riyadh,Saudi Arabia,Gulf,12836.0
12837,negative,Riyadh,Saudi Arabia,Gulf,12837.0
12838,neutral,Riyadh,Saudi Arabia,Gulf,12838.0
12839,neutral,Riyadh,Saudi Arabia,Gulf,12839.0
12840,neutral,Riyadh,Saudi Arabia,Gulf,12840.0
12841,negative,Riyadh,Saudi Arabia,Gulf,12841.0
12842,neutral,Riyadh,Saudi Arabia,Gulf,12842.0
12843,positive,Riyadh,Saudi Arabia,Gulf,12843.0
12844,negative,Riyadh,Saudi Arabia,Gulf,12844.0
12845,neutral,Jeddha,Saudi Arabia,Gulf,12845.0
12846,neutral,Aleppo,Syria,Levant,12846.0
12847,neutral,Salt,Jordan,Levant,12847.0
12848,negative,Jeddha,Saudi Arabia,Gulf,12848.0
12849,negative,Salt,Jordan,Levant,12849.0
12850,negative,Riyadh,Saudi Arabia,Gulf,12850.0
12851,positive,Riyadh,Saudi Arabia,Gulf,12851.0
12852,neutral,Riyadh,Saudi Arabia,Gulf,12852.0
12853,negative,Riyadh,Saudi Arabia,Gulf,12853.0
12854,neutral,Jeddha,Saudi Arabia,Gulf,12854.0
12855,neutral,Jeddha,Saudi Arabia,Gulf,12855.0
12856,neutral,Riyadh,Saudi Arabia,Gulf,12856.0
12857,negative,Riyadh,Saudi Arabia,Gulf,12857.0
12858,negative,Riyadh,Saudi Arabia,Gulf,12858.0
12859,negative,Riyadh,Saudi Arabia,Gulf,12859.0
12860,negative,Riyadh,Saudi Arabia,Gulf,12860.0
12861,negative,Riyadh,Saudi Arabia,Gulf,12861.0
12862,neutral,Riyadh,Saudi Arabia,Gulf,12862.0
12863,neutral,Riyadh,Saudi Arabia,Gulf,12863.0
12864,negative,Riyadh,Saudi Arabia,Gulf,12864.0
12865,negative,Khartoum,Sudan,Nile Basin,12865.0
12866,negative,Riyadh,Saudi Arabia,Gulf,12866.0
12867,negative,Riyadh,Saudi Arabia,Gulf,12867.0
12868,neutral,Riyadh,Saudi Arabia,Gulf,12868.0
12869,neutral,Salt,Jordan,Levant,12869.0
12870,negative,Aleppo,Syria,Levant,12870.0
12871,neutral,Riyadh,Saudi Arabia,Gulf,12871.0
12872,neutral,Jeddha,Saudi Arabia,Levant,12872.0
12873,neutral,Riyadh,Saudi Arabia,Gulf,12873.0
12874,neutral,Jeddha,Saudi Arabia,Levant,12874.0
12875,neutral,Riyadh,Saudi Arabia,Gulf,12875.0
12876,neutral,Jeddha,Saudi Arabia,Gulf,12876.0
12877,negative,Jeddha,Saudi Arabia,Gulf,12877.0
12878,neutral,Jeddha,Saudi Arabia,Gulf,12878.0
12879,neutral,Riyadh,Saudi Arabia,Gulf,12879.0
12880,positive,Salt,Jordan,Levant,12880.0
12881,neutral,Riyadh,Saudi Arabia,Gulf,12881.0
12882,negative,Riyadh,Saudi Arabia,Gulf,12882.0
12883,neutral,Riyadh,Saudi Arabia,Gulf,12883.0
12884,neutral,Riyadh,Saudi Arabia,Gulf,12884.0
12885,neutral,Salt,Jordan,Levant,12885.0
12886,neutral,Riyadh,Saudi Arabia,Gulf,12886.0
12887,neutral,Riyadh,Saudi Arabia,Gulf,12887.0
12888,neutral,Riyadh,Saudi Arabia,Gulf,12888.0
12889,neutral,Riyadh,Saudi Arabia,Gulf,12889.0
12890,neutral,Riyadh,Saudi Arabia,Gulf,12890.0
12891,positive,Rabat,Morocco,Maghreb,12891.0
12892,neutral,Riyadh,Saudi Arabia,Gulf,12892.0
12893,neutral,Jeddha,Saudi Arabia,Gulf,12893.0
12894,neutral,Riyadh,Saudi Arabia,Gulf,12894.0
12895,neutral,Aleppo,Syria,Levant,12895.0
12896,negative,Salt,Saudi Arabia,Gulf,12896.0
12897,neutral,Riyadh,Saudi Arabia,Gulf,12897.0
12898,negative,Khartoum,Sudan,Nile Basin,12898.0
12899,negative,Riyadh,Saudi Arabia,Gulf,12899.0
12900,negative,Riyadh,Saudi Arabia,Gulf,12900.0
12901,neutral,Riyadh,Saudi Arabia,Gulf,12901.0
12902,negative,Riyadh,Saudi Arabia,Gulf,12902.0
12903,negative,Riyadh,Saudi Arabia,Gulf,12903.0
12904,neutral,Riyadh,Saudi Arabia,Gulf,12904.0
12905,neutral,Salt,Jordan,Levant,12905.0
12906,neutral,Salt,Jordan,Levant,12906.0
12907,negative,Aleppo,Syria,Levant,12907.0
12908,negative,Salt,Jordan,Levant,12908.0
12909,neutral,Jeddha,Saudi Arabia,Gulf,12909.0
12910,neutral,Riyadh,Saudi Arabia,Gulf,12910.0
12911,neutral,Jeddha,Saudi Arabia,Gulf,12911.0
12912,neutral,Salt,Jordan,Levant,12912.0
12913,neutral,Riyadh,Saudi Arabia,Gulf,12913.0
12914,negative,Riyadh,Saudi Arabia,Gulf,12914.0
12915,neutral,Riyadh,Saudi Arabia,Gulf,12915.0
12916,neutral,Jeddha,Saudi Arabia,Gulf,12916.0
12917,neutral,Jeddha,Saudi Arabia,Gulf,12917.0
12918,negative,Salt,Jordan,Levant,12918.0
12919,negative,Salt,Jordan,Levant,12919.0
12920,negative,Riyadh,Saudi Arabia,Gulf,12920.0
12921,negative,Riyadh,Saudi Arabia,Gulf,12921.0
12922,neutral,Riyadh,Saudi Arabia,Gulf,12922.0
12923,neutral,Riyadh,Saudi Arabia,Gulf,12923.0
12924,neutral,Amman,Syria,Levant,12924.0
12925,negative,Riyadh,Saudi Arabia,Gulf,12925.0
12926,neutral,Salt,Jordan,Levant,12926.0
12927,neutral,Jeddha,Saudi Arabia,Gulf,12927.0
12928,negative,Riyadh,Saudi Arabia,Gulf,12928.0
12929,neutral,Riyadh,Saudi Arabia,Gulf,12929.0
12930,negative,Khartoum,Sudan,Nile Basin,12930.0
12931,neutral,Riyadh,Saudi Arabia,Gulf,12931.0
12932,negative,Riyadh,Saudi Arabia,Gulf,12932.0
12933,neutral,Riyadh,Saudi Arabia,Gulf,12933.0
12934,negative,Riyadh,Saudi Arabia,Gulf,12934.0
12935,negative,Salt,Jordan,Levant,12935.0
12936,neutral,Salt,Jordan,Levant,12936.0
12937,neutral,Riyadh,Saudi Arabia,Gulf,12937.0
12938,negative,Salt,Jordan,Levant,12938.0
12939,neutral,Riyadh,Saudi Arabia,Gulf,12939.0
12940,negative,Riyadh,Saudi Arabia,Gulf,12940.0
12941,neutral,Salt,Jordan,Levant,12941.0
12942,neutral,Riyadh,Saudi Arabia,Gulf,12942.0
12943,negative,Jeddha,Saudi Arabia,Gulf,12943.0
12944,negative,Riyadh,Saudi Arabia,Gulf,12944.0
12945,neutral,Jeddha,Saudi Arabia,Gulf,12945.0
12946,neutral,Riyadh,Saudi Arabia,Gulf,12946.0
12947,neutral,Rabat,Morocco,Maghreb,12947.0
12948,neutral,Riyadh,Saudi Arabia,Gulf,12948.0
12949,negative,Riyadh,Saudi Arabia,Gulf,12949.0
12950,negative,Riyadh,Saudi Arabia,Gulf,12950.0
12951,negative,Riyadh,Saudi Arabia,Gulf,12951.0
12952,neutral,Riyadh,Saudi Arabia,Gulf,12952.0
12953,neutral,Salt,Jordan,Levant,12953.0
12954,neutral,Riyadh,Saudi Arabia,Gulf,12954.0
12955,negative,Jeddha,Saudi Arabia,Gulf,12955.0
12956,neutral,Jeddha,Saudi Arabia,Gulf,12956.0
12957,neutral,Riyadh,Saudi Arabia,Gulf,12957.0
12958,negative,Riyadh,Saudi Arabia,Gulf,12958.0
12959,negative,Riyadh,Saudi Arabia,Gulf,12959.0
12960,negative,Salt,Jordan,Levant,12960.0
12961,negative,Salt,Jordan,Levant,12961.0
12962,neutral,Riyadh,Saudi Arabia,Gulf,12962.0
12963,neutral,Riyadh,Saudi Arabia,Gulf,12963.0
12964,neutral,Riyadh,Saudi Arabia,Gulf,12964.0
12965,negative,Khartoum,Sudan,Nile Basin,12965.0
12966,negative,Riyadh,Saudi Arabia,Gulf,12966.0
12967,negative,Riyadh,Saudi Arabia,Gulf,12967.0
12968,neutral,Khartoum,Sudan,Nile Basin,12968.0
12969,neutral,Riyadh,Saudi Arabia,Gulf,12969.0
12970,negative,Khartoum,Sudan,Nile Basin,12970.0
12971,negative,Riyadh,Saudi Arabia,Gulf,12971.0
12972,neutral,Jeddha,Saudi Arabia,Gulf,12972.0
12973,neutral,Riyadh,Saudi Arabia,Gulf,12973.0
12974,neutral,Riyadh,Saudi Arabia,Gulf,12974.0
12975,neutral,Jeddha,Saudi Arabia,Gulf,12975.0
12976,neutral,Riyadh,Saudi Arabia,Gulf,12976.0
12977,neutral,Riyadh,Saudi Arabia,Gulf,12977.0
12978,neutral,Riyadh,Saudi Arabia,Gulf,12978.0
12979,neutral,Jeddha,Saudi Arabia,Gulf,12979.0
12980,negative,Salt,Jordan,Levant,12980.0
12981,neutral,Salt,Jordan,Levant,12981.0
12982,negative,Riyadh,Saudi Arabia,Gulf,12982.0
12983,neutral,Riyadh,Saudi Arabia,Gulf,12983.0
12984,neutral,Salt,Jordan,Levant,12984.0
12985,neutral,Jeddha,Saudi Arabia,Gulf,12985.0
12986,neutral,Riyadh,Saudi Arabia,Gulf,12986.0
12987,neutral,Riyadh,Saudi Arabia,Gulf,12987.0
12988,positive,Riyadh,Saudi Arabia,Gulf,12988.0
12989,negative,Salt,Jordan,Levant,12989.0
12990,negative,Riyadh,Saudi Arabia,Gulf,12990.0
12991,positive,Riyadh,Saudi Arabia,Gulf,12991.0
12992,neutral,Riyadh,Saudi Arabia,Gulf,12992.0
12993,negative,Riyadh,Saudi Arabia,Gulf,12993.0
12994,neutral,Jeddha,Saudi Arabia,Gulf,12994.0
12995,negative,Riyadh,Saudi Arabia,Gulf,12995.0
12996,negative,Riyadh,Saudi Arabia,Gulf,12996.0
12997,neutral,Salt,Jordan,Levant,12997.0
12998,neutral,Salt,Jordan,Levant,12998.0
12999,neutral,Jeddha,Saudi Arabia,Gulf,12999.0
13000,negative,Riyadh,Saudi Arabia,Gulf,13000.0
13001,negative,Riyadh,Saudi Arabia,Gulf,13001.0
13002,neutral,Aleppo,Syria,Levant,13002.0
13003,neutral,Riyadh,Saudi Arabia,Gulf,13003.0
13004,neutral,Jeddha,Saudi Arabia,Gulf,13004.0
13005,neutral,Salt,Jordan,Levant,13005.0
13006,neutral,Riyadh,Saudi Arabia,Gulf,13006.0
13007,negative,Riyadh,Saudi Arabia,Gulf,13007.0
13008,negative,Riyadh,Saudi Arabia,Gulf,13008.0
13009,neutral,Salt,Jordan,Levant,13009.0
13010,neutral,Salt,Jordan,Levant,13010.0
13011,negative,Riyadh,Saudi Arabia,Gulf,13011.0
13012,negative,Salt,Jordan,Levant,13012.0
13013,neutral,Riyadh,Saudi Arabia,Gulf,13013.0
13014,negative,Riyadh,Saudi Arabia,Gulf,13014.0
13015,positive,Riyadh,Saudi Arabia,Gulf,13015.0
13016,neutral,Riyadh,Saudi Arabia,Gulf,13016.0
13017,negative,Riyadh,Saudi Arabia,Gulf,13017.0
13018,neutral,Riyadh,Saudi Arabia,Gulf,13018.0
13019,positive,Riyadh,Saudi Arabia,Gulf,13019.0
13020,neutral,Riyadh,Saudi Arabia,Gulf,13020.0
13021,neutral,Riyadh,Saudi Arabia,Gulf,13021.0
13022,positive,Riyadh,Saudi Arabia,Gulf,13022.0
13023,negative,Salt,Jordan,Levant,13023.0
13024,neutral,Riyadh,Saudi Arabia,Gulf,13024.0
13025,neutral,Salt,Jordan,Levant,13025.0
13026,neutral,Riyadh,Saudi Arabia,Gulf,13026.0
13027,neutral,Riyadh,Saudi Arabia,Gulf,13027.0
13028,neutral,Riyadh,Saudi Arabia,Gulf,13028.0
13029,neutral,Riyadh,Saudi Arabia,Gulf,13029.0
13030,negative,Riyadh,Saudi Arabia,Gulf,13030.0
13031,negative,Riyadh,Saudi Arabia,Gulf,13031.0
13032,neutral,Riyadh,Saudi Arabia,Gulf,13032.0
13033,negative,Riyadh,Saudi Arabia,Gulf,13033.0
13034,neutral,Riyadh,Saudi Arabia,Gulf,13034.0
13035,neutral,Salt,Jordan,Levant,13035.0
13036,neutral,Jeddha,Saudi Arabia,Levant,13036.0
13037,neutral,Riyadh,Saudi Arabia,Gulf,13037.0
13038,negative,Riyadh,Saudi Arabia,Gulf,13038.0
13039,negative,Salt,Jordan,Levant,13039.0
13040,neutral,Salt,Jordan,Levant,13040.0
13041,neutral,Salt,Jordan,Levant,13041.0
13042,negative,Salt,Jordan,Levant,13042.0
13043,negative,Salt,Jordan,Levant,13043.0
13044,negative,Jeddha,Saudi Arabia,Levant,13044.0
13045,neutral,Riyadh,Saudi Arabia,Gulf,13045.0
13046,negative,Salt,Jordan,Levant,13046.0
13047,neutral,Riyadh,Saudi Arabia,Gulf,13047.0
13048,negative,Riyadh,Saudi Arabia,Gulf,13048.0
13049,positive,Riyadh,Saudi Arabia,Gulf,13049.0
13050,negative,Jeddha,Saudi Arabia,Gulf,13050.0
13051,negative,Riyadh,Saudi Arabia,Gulf,13051.0
13052,neutral,Riyadh,Saudi Arabia,Gulf,13052.0
13053,neutral,Riyadh,Saudi Arabia,Gulf,13053.0
13054,neutral,Aleppo,Syria,Levant,13054.0
13055,neutral,Riyadh,Saudi Arabia,Gulf,13055.0
13056,negative,Riyadh,Saudi Arabia,Gulf,13056.0
13057,neutral,Jeddha,Saudi Arabia,Levant,13057.0
13058,neutral,Riyadh,Saudi Arabia,Gulf,13058.0
13059,negative,Salt,Jordan,Levant,13059.0
13060,neutral,Salt,Jordan,Levant,13060.0
13061,negative,Salt,Jordan,Levant,13061.0
13062,neutral,Riyadh,Saudi Arabia,Gulf,13062.0
13063,negative,Aleppo,Syria,Levant,13063.0
13064,neutral,Riyadh,Saudi Arabia,Gulf,13064.0
13065,negative,Salt,Jordan,Levant,13065.0
13066,neutral,Riyadh,Saudi Arabia,Gulf,13066.0
13067,negative,Riyadh,Saudi Arabia,Gulf,13067.0
13068,neutral,Salt,Jordan,Levant,13068.0
13069,neutral,Riyadh,Saudi Arabia,Gulf,13069.0
13070,negative,Riyadh,Saudi Arabia,Gulf,13070.0
13071,neutral,Salt,Jordan,Levant,13071.0
13072,neutral,Riyadh,Saudi Arabia,Gulf,13072.0
13073,neutral,Riyadh,Saudi Arabia,Gulf,13073.0
13074,neutral,Riyadh,Saudi Arabia,Gulf,13074.0
13075,neutral,Riyadh,Saudi Arabia,Gulf,13075.0
13076,negative,Riyadh,Saudi Arabia,Gulf,13076.0
13077,neutral,Jeddha,Saudi Arabia,Gulf,13077.0
13078,neutral,Salt,Jordan,Levant,13078.0
13079,neutral,Riyadh,Saudi Arabia,Gulf,13079.0
13080,neutral,Rabat,Morocco,Maghreb,13080.0
13081,neutral,Jeddha,Saudi Arabia,Gulf,13081.0
13082,negative,Riyadh,Saudi Arabia,Gulf,13082.0
13083,neutral,Salt,Jordan,Levant,13083.0
13084,negative,Riyadh,Saudi Arabia,Gulf,13084.0
13085,negative,Aleppo,Syria,Levant,13085.0
13086,negative,Riyadh,Saudi Arabia,Gulf,13086.0
13087,neutral,Aleppo,Syria,Levant,13087.0
13088,neutral,Salt,Jordan,Levant,13088.0
13089,negative,Riyadh,Saudi Arabia,Gulf,13089.0
13090,neutral,Aleppo,Syria,Levant,13090.0
13091,neutral,Riyadh,Saudi Arabia,Gulf,13091.0
13092,negative,Salt,Jordan,Levant,13092.0
13093,negative,Aleppo,Syria,Levant,13093.0
13094,negative,Riyadh,Saudi Arabia,Gulf,13094.0
13095,negative,Riyadh,Saudi Arabia,Gulf,13095.0
13096,negative,Riyadh,Saudi Arabia,Gulf,13096.0
13097,neutral,Riyadh,Saudi Arabia,Gulf,13097.0
13098,negative,Aleppo,Syria,Levant,13098.0
13099,negative,Salt,Jordan,Levant,13099.0
13100,negative,Riyadh,Saudi Arabia,Gulf,13100.0
13101,neutral,Riyadh,Saudi Arabia,Gulf,13101.0
13102,negative,Salt,Jordan,Levant,13102.0
13103,negative,Salt,Jordan,Levant,13103.0
13104,positive,Riyadh,Saudi Arabia,Gulf,13104.0
13105,negative,Rabat,Morocco,Maghreb,13105.0
13106,negative,Riyadh,Saudi Arabia,Gulf,13106.0
13107,negative,Riyadh,Saudi Arabia,Gulf,13107.0
13108,negative,Riyadh,Saudi Arabia,Gulf,13108.0
13109,neutral,Riyadh,Saudi Arabia,Gulf,13109.0
13110,negative,Riyadh,Saudi Arabia,Gulf,13110.0
13111,negative,Riyadh,Saudi Arabia,Gulf,13111.0
13112,negative,Riyadh,Saudi Arabia,Gulf,13112.0
13113,negative,Salt,Jordan,Levant,13113.0
13114,neutral,Salt,Jordan,Levant,13114.0
13115,neutral,Riyadh,Saudi Arabia,Gulf,13115.0
13116,neutral,Riyadh,Saudi Arabia,Gulf,13116.0
13117,neutral,Riyadh,Saudi Arabia,Gulf,13117.0
13118,neutral,Riyadh,Saudi Arabia,Gulf,13118.0
13119,neutral,Riyadh,Saudi Arabia,Gulf,13119.0
13120,neutral,Riyadh,Saudi Arabia,Gulf,13120.0
13121,neutral,Riyadh,Saudi Arabia,Gulf,13121.0
13122,neutral,Jeddha,Saudi Arabia,Gulf,13122.0
13123,negative,Salt,Jordan,Levant,13123.0
13124,neutral,Salt,Saudi Arabia,Gulf,13124.0
13125,negative,Riyadh,Saudi Arabia,Gulf,13125.0
13126,neutral,Riyadh,Saudi Arabia,Gulf,13126.0
13127,neutral,Riyadh,Saudi Arabia,Gulf,13127.0
13128,neutral,Jeddha,Saudi Arabia,Gulf,13128.0
13129,negative,Riyadh,Saudi Arabia,Gulf,13129.0
13130,negative,Riyadh,Saudi Arabia,Gulf,13130.0
13131,negative,Riyadh,Saudi Arabia,Gulf,13131.0
13132,neutral,Riyadh,Saudi Arabia,Gulf,13132.0
13133,neutral,Riyadh,Saudi Arabia,Gulf,13133.0
13134,negative,Salt,Jordan,Levant,13134.0
13135,neutral,Jeddha,Saudi Arabia,Gulf,13135.0
13136,negative,Riyadh,Saudi Arabia,Gulf,13136.0
13137,neutral,Riyadh,Saudi Arabia,Gulf,13137.0
13138,negative,Salt,Jordan,Levant,13138.0
13139,negative,Riyadh,Saudi Arabia,Gulf,13139.0
13140,negative,Riyadh,Saudi Arabia,Gulf,13140.0
13141,positive,Riyadh,Saudi Arabia,Gulf,13141.0
13142,neutral,Riyadh,Saudi Arabia,Gulf,13142.0
13143,negative,Riyadh,Saudi Arabia,Gulf,13143.0
13144,negative,Salt,Jordan,Levant,13144.0
13145,neutral,Riyadh,Saudi Arabia,Gulf,13145.0
13146,negative,Riyadh,Saudi Arabia,Gulf,13146.0
13147,negative,Riyadh,Saudi Arabia,Gulf,13147.0
13148,neutral,Riyadh,Saudi Arabia,Gulf,13148.0
13149,negative,Riyadh,Saudi Arabia,Gulf,13149.0
13150,neutral,Riyadh,Saudi Arabia,Gulf,13150.0
13151,neutral,Salt,Jordan,Levant,13151.0
13152,negative,Riyadh,Saudi Arabia,Gulf,13152.0
13153,neutral,Jeddha,Saudi Arabia,Gulf,13153.0
13154,negative,Riyadh,Saudi Arabia,Gulf,13154.0
13155,neutral,Jeddha,Saudi Arabia,Gulf,13155.0
13156,neutral,Salt,Jordan,Levant,13156.0
13157,neutral,Khartoum,Sudan,Nile Basin,13157.0
13158,negative,Riyadh,Saudi Arabia,Gulf,13158.0
13159,negative,Riyadh,Saudi Arabia,Gulf,13159.0
13160,neutral,Riyadh,Saudi Arabia,Gulf,13160.0
13161,negative,Jeddha,Saudi Arabia,Gulf,13161.0
13162,negative,Khartoum,Sudan,Nile Basin,13162.0
13163,negative,Salt,Jordan,Levant,13163.0
13164,neutral,Salt,Jordan,Levant,13164.0
13165,negative,Riyadh,Saudi Arabia,Gulf,13165.0
13166,negative,Riyadh,Saudi Arabia,Gulf,13166.0
13167,neutral,Salt,Jordan,Levant,13167.0
13168,neutral,Salt,Jordan,Levant,13168.0
13169,neutral,Jeddha,Saudi Arabia,Gulf,13169.0
13170,neutral,Riyadh,Saudi Arabia,Gulf,13170.0
13171,negative,Salt,Jordan,Levant,13171.0
13172,negative,Jeddha,Saudi Arabia,Gulf,13172.0
13173,neutral,Riyadh,Saudi Arabia,Gulf,13173.0
13174,neutral,Riyadh,Saudi Arabia,Gulf,13174.0
13175,neutral,Salt,Jordan,Levant,13175.0
